type,business_id,name,city,stars,review_count,categories,open
business,shA3pC1JuAkXl28_LVcp7w,Brother's Italian Bistro,Las Vegas,3,29,[Restaurants:Pizza:Italian],TRUE
business,ylCLWOLH7eAi2aEtsS9I-Q,Don Michael's,Las Vegas,4.5,29,[Restaurants:Italian],TRUE
business,VhPl4EC9czYKx6T0ZyIwJw,House of Pizza,Las Vegas,4,29,[Pizza:Restaurants],TRUE
business,mMRmZwyaBUCYhkDHGkmfIg,Rocco's NY Pizzeria,Las Vegas,4,29,[Pizza:Restaurants],TRUE
business,AoSoYuwtaG-b15OuPLQ9bQ,Pho T,Las Vegas,3.5,29,[Vietnamese:Restaurants],TRUE
business,XH8jwPQGD35tkNs6p_e7cg,Izakaya Go,Las Vegas,4.5,29,[Tapas Bars:Sushi Bars:Restaurants],TRUE
business,v9d9yZtSCSZv0GSZ5ywJlQ,Top This Pizza,Las Vegas,2.5,28,[Italian:Pizza:Chicken Wings:Restaurants],TRUE
business,GLWix4aqJoD4HyvKqLdP8A,The Broiler,Las Vegas,3.5,28,[Seafood:Steakhouses:Restaurants],FALSE
business,dH3rJa4JSxmlyAwg8kPLOQ,Denny's,Las Vegas,3,28,[American (New):Diners:Restaurants],TRUE
business,hhC02OKU6BWRvrNJQiEIUw,Munch A Sub,Las Vegas,4,28,[Sandwiches:Restaurants],TRUE
business,T2NesLFF9Xhlho3iw8i53g,Felipito's Mexican Food,Las Vegas,4,28,[Mexican:Restaurants],TRUE
business,HNmyXUXKSr3JI2yXuU7EMQ,Diamond China 2,Las Vegas,3.5,28,[Chinese:Restaurants],TRUE
business,C_7XW_kw9JtFkE8dzI7BiQ,Round Table Pizza,Las Vegas,4,28,[Pizza:Restaurants],FALSE
business,P1BK2ke-N4XLsBSNWpSeLQ,Baba's Tsi-bugan Restaurant,Las Vegas,4,28,[Food:Food Delivery Services:American (New):Filipino:Restaurants],TRUE
business,BhDG97oG155mLFbvoWnyoA,China Star,Las Vegas,2,28,[Chinese:Restaurants],TRUE
business,Y9KgAxLyr6zm91RSCbVvaw,Cozymel's Mexican Grill,Las Vegas,3,28,[Mexican:Restaurants],FALSE
business,73kQzVMMVDxmR11VkjprUA,IHOP,Las Vegas,2.5,28,[Breakfast & Brunch:Restaurants],TRUE
business,InsT_8VUeBpLGupKuQAlQg,El Herradero Mexican Restaurant,Las Vegas,4,28,[Mexican:Restaurants],TRUE
business,sHA5v7dC_ZsMTpqJKU5SYQ,Cabo Mexican Restaurant,Las Vegas,3,28,[Mexican:Restaurants],TRUE
business,ozfvymkBqw8j0Oa_tC5mpA,Thai Taste,Las Vegas,3,28,[Thai:Chinese:Restaurants],TRUE
business,dbjXu4l-KKV3bhMTvzwi-Q,Rubio's Fresh Mexican Grill,Las Vegas,3,28,[Mexican:Restaurants],TRUE
business,L3SsS_yntv9vJUUUwzMYcQ,Lino's Pizza & Subs,Las Vegas,3.5,28,[Pizza:Restaurants],TRUE
business,Muq939TfNZheQx6SI1pe0Q,China Joy,Las Vegas,2.5,28,[Chinese:Restaurants],FALSE
business,s-SBFtf4ONTuLofxgp2_gw,Applebee's,Las Vegas,2.5,28,[Bars:American (Traditional):Burgers:Nightlife:Sports Bars:Restaurants],TRUE
business,FcsjpyoUDp8oR0OblxG-cg,Don Tortaco,Las Vegas,3.5,28,[Fast Food:Mexican:Restaurants],TRUE
business,DmRw9flaIQ1VTdmjGspN6A,Restaurant Charlie,Las Vegas,4,28,[Seafood:Steakhouses:Asian Fusion:Restaurants],FALSE
business,FT3fZDLg8EiL1V2I2aKalg,Flatbreadz,Las Vegas,3.5,28,[Sandwiches:Restaurants],TRUE
business,5j42VVdxGvMutcS44ZlWaw,Mamita's,Las Vegas,3.5,28,[Mexican:Food Stands:Restaurants],FALSE
business,swVh8vZEplsQnGoGOt_ABg,Amore Patisserie,Las Vegas,4.5,28,[Bakeries:Food:Restaurants],FALSE
business,NUl8uEz5ijDAZvkgCQrrpA,PT's,Las Vegas,3.5,28,[Bars:Pubs:Nightlife:American (New):Sports Bars:Restaurants],TRUE
business,BzvSlUIwB08C-1GK93mQbg,Mariscos Vallarta,Las Vegas,4,28,[Food:Specialty Food:Mexican:Seafood Markets:Restaurants],TRUE
business,o7hubx_1TR2iVf36NSI0MA,Match,Las Vegas,3,28,[Tapas Bars:Restaurants],FALSE
business,f6nEPoyhB4vofCMv24e6fg,Aloha A Go Go,Las Vegas,3.5,28,[Japanese:Hawaiian:Restaurants],TRUE
business,T1Ow8cCmbgSvKU9UP2zPLA,Courthouse Bar & Grill,Las Vegas,3.5,28,[Bars:American (New):Nightlife:Restaurants],TRUE
business,sSkoeqwqB6PPBJv1rzkWtw,McDonald's,Las Vegas,3.5,28,[Burgers:Fast Food:Restaurants],TRUE
business,5NLxB-LiH152e3Grj_ewEw,Pho Old Saigon,Las Vegas,3.5,28,[Vietnamese:Restaurants],FALSE
business,SCkrvvVhk0eStJQHi8Vvww,Ihop,Las Vegas,3,28,[American (Traditional):Restaurants],TRUE
business,hisG5g4wayOJFjI6QjsH9w,Maestro's Pizzeria,Las Vegas,3.5,28,[Pizza:Restaurants],TRUE
business,a-X4VbmTW0yzykWmWyoizQ,Bobby Q Grille,Las Vegas,4,28,[Soul Food:Southern:Barbeque:Restaurants],FALSE
business,g_qX41w9wXNd0ZtO97f7Nw,New York Bagel Deli & Gyros,Las Vegas,3.5,28,[Food:Bagels:Restaurants:Coffee & Tea:Sandwiches],TRUE
business,F5gooecXorlJGTViJBc7Zg,Cafe El Mundo Cubano,Las Vegas,3.5,28,[Cuban:Restaurants],TRUE
business,k0hqgjqF_7TE2hqJWtHaqQ,Angelo's Pizza  Kitchen,Las Vegas,3,28,[Restaurants:Italian],TRUE
business,7WXzTTAZwd33oqkKr2B2hA,The Kitchen Gangnam,Las Vegas,4,28,[Korean:Seafood:Barbeque:Restaurants],FALSE
business,eLwTnV0_d8A15wlbrG7pQw,The Little Kitchen Cafe,Las Vegas,3.5,28,[Taiwanese:Chinese:Restaurants],TRUE
business,wdQ6nsRRb_LSON68PYhFOA,Saborr,Las Vegas,4.5,28,[Fast Food:Mexican:Restaurants],TRUE
business,rSp6g87Gska5MpIt7QRMvA,Claim Jumper,Las Vegas,3.5,28,[Burgers:American (Traditional):Sandwiches:Restaurants],TRUE
business,ONHAq_VRqJrzLSjnmYeDUg,E & N Family Table Restaurant,Las Vegas,4.5,28,[Greek:Restaurants:Italian],FALSE
business,bE_F716QBj0xdMGShapUOQ,Z Chicken,Las Vegas,4,28,[American (Traditional):Restaurants],FALSE
business,__kNfrrGoUXoF-BYciMU_Q,Bite Breakfast & Lunch,Las Vegas,4.5,28,[Breakfast & Brunch:American (Traditional):Restaurants],TRUE
business,MI0OfnmlfkUh2xPhT1lQSg,China Star,Las Vegas,2.5,27,[Chinese:Restaurants],TRUE
business,d0cISYKFpXM55FzrMShLmw,Yoko Hama Sushi,Las Vegas,2.5,27,[Sushi Bars:Japanese:Restaurants],FALSE
business,cD2VsBOKxygjV7BKbU8SRA,Applebee's,Las Vegas,3.5,27,[Bars:American (Traditional):Burgers:Nightlife:Sports Bars:Restaurants],TRUE
business,KLRHYLnVch4x2bJXK9hmAQ,Sonic Drive-In,Las Vegas,3.5,27,[Fast Food:Restaurants],TRUE
business,YTbSJITWKp_QgfY2vrXvSQ,Que Huong Restaurant,Las Vegas,4,27,[Vietnamese:Restaurants],FALSE
business,QOZV8_AQnmGEutiahG2VFw,Loose Caboose Flamingo,Las Vegas,4,27,[American (Traditional):Restaurants],TRUE
business,oHwPPRraQnUYD4SgCULO7A,Rincon Catracho,Las Vegas,4,27,[Latin American:Restaurants],TRUE
business,xUnM3aQI3BIw_zNU8cBgEA,Cili Restaurant,Las Vegas,4,27,[American (New):Event Planning & Services:Venues & Event Spaces:Restaurants],TRUE
business,D-MB3KLR7FKTvkjgzpo1sA,Joey's Pizza,Las Vegas,3,27,[Pizza:Sandwiches:Restaurants],TRUE
business,7yVqD9seynOoSLTzwd5t3A,Durango Lodge,Las Vegas,3,27,[Dive Bars:Bars:Restaurants:Nightlife:Sports Bars],TRUE
business,vEXLYkNgmD922ClQ1YDXKQ,RE Tapas,Las Vegas,3.5,27,[Tapas Bars:Restaurants],FALSE
business,UEzFNqWfEOrSHgfsvBrd6w,Steakhouse at Bill's,Las Vegas,3,27,[Steakhouses:Restaurants],FALSE
business,W4_XepgslfUN-8j3iYAXwg,In-N-Out Burger,Las Vegas,4,27,[Burgers:Fast Food:Restaurants],TRUE
business,CF3dd_PNGAjK_Lo0eETTUA,The Mad Greek Cafe,Las Vegas,3,27,[Greek:Mediterranean:Restaurants],FALSE
business,BY5vQCkob7bO7S-9Z8QQZA,MIX 94.1's Bite Of Las Vegas,Las Vegas,4,27,[Arts & Entertainment:American (New):Nightlife:Music Venues:Restaurants],TRUE
business,mRSPWLcmFH8pf4_sy_znRA,Afandi Restaurant and Market,Las Vegas,4,27,[Food:Grocery:Middle Eastern:Restaurants],TRUE
business,udY-ZptATLEMz3BzZsEB5g,Alexander's Pizza,Las Vegas,4,27,[Food:Pizza:Restaurants],TRUE
business,Ntzv4OWdwq1lNW7lnTJoyg,PT's,Las Vegas,4,27,[Bars:Pubs:Nightlife:American (New):Sports Bars:Restaurants],TRUE
business,vwM1i7TB3b75Oy8QW9A0Ug,McDonald's,Las Vegas,2.5,27,[Burgers:Fast Food:Restaurants],TRUE
business,Ldx4Qe_R7w3OlSx3E-z0aA,T-Bird Lounge & Restaurant,Las Vegas,4,27,[Bars:Restaurants:Sports Bars:Diners:Nightlife],TRUE
business,c9ENPUTfi5blUTPgkIHu3w,T-Bird Lounge,Las Vegas,3.5,27,[Burgers:Bars:Nightlife:Lounges:Restaurants],TRUE
business,DNdb2LwLnMiLIhFJnYRoLQ,Garden Cafe,Las Vegas,4,27,[Pizza:Mediterranean:Restaurants],FALSE
business,vFZAKJv9u0NsEEnQhikyEA,Mi Tierra Mexican Restaurant,Las Vegas,4,27,[Mexican:Restaurants],FALSE
business,zjQxaHZSb47p7l-b7Nhzgg,Dairy Queen,Las Vegas,2.5,27,[Food:Desserts:Fast Food:Ice Cream & Frozen Yogurt:Restaurants],TRUE
business,6g0aTl6PTwOjPkPbtJW2LA,Teriyaki Boy Healthy Grill,Las Vegas,3,27,[Asian Fusion:Restaurants],TRUE
business,O-FIwYMrM2U1ePPh0NmEBw,Tasty China,Las Vegas,3.5,27,[Szechuan:Chinese:Restaurants],TRUE
business,F5fdFoAYrCwKcsRMxPFjFw,El Regio,Las Vegas,4.5,27,[Mexican:Restaurants],FALSE
business,yRE7ejY68bYBYvDxp1zXMg,Pizzalicious,Las Vegas,4.5,27,[Food Delivery Services:Food:Restaurants:Sandwiches:Pizza:Italian],TRUE
business,6ZaA_KOS1wW5PqDPAHH9Qg,Firehouse Subs,Las Vegas,3.5,27,[Delis:Fast Food:Sandwiches:Restaurants],TRUE
business,ecjooyT_kWHpMZTUPvsdHg,Arata Sushi,Las Vegas,3,27,[Sushi Bars:Japanese:Restaurants],TRUE
business,9zWm2YZAaG2JqPwn5-3CDw,Bocho Sushi,Las Vegas,4.5,27,[Sushi Bars:Japanese:Restaurants],TRUE
business,QW22Xgl6_VEtP-YmUAw3Wg,Pho Huong Saigon,Las Vegas,2,26,[Vietnamese:Restaurants],FALSE
business,ep1kzTEks2qlTDiaRT5oJw,Togoshi Ramen,Las Vegas,4,26,[Japanese:Restaurants],FALSE
business,TW09vk9XyZVjSY7Kb2TXPQ,Stage Deli Of Las Vegas,Las Vegas,3.5,26,[Delis:Restaurants],FALSE
business,J1UcYfDS-YjBNesfzptKaw,Min Sok Chon,Las Vegas,4,26,[Korean:Restaurants],FALSE
business,OaiGAZoW7TQyHfKJAgu5ZQ,PT's,Las Vegas,3,26,[Bars:Pubs:Nightlife:American (New):Sports Bars:Restaurants],TRUE
business,50qBeXIUefMhJiZDZRMRBA,IHOP,Las Vegas,3,26,[American (Traditional):Restaurants],TRUE
business,5RNJU6rfmBg8gCiuV-Kz4g,Sonic Drive-In,Las Vegas,3,26,[American (Traditional):Fast Food:Restaurants],TRUE
business,0rBgNB2FKdIEKgNtiRa6Xw,International House of Pancakes,Las Vegas,3,26,[Food:Coffee & Tea:Breakfast & Brunch:Restaurants],TRUE
business,f9G8rYZ-HpQvekvizABeKg,Las Americas,Las Vegas,4,26,[Peruvian:Restaurants],TRUE
business,OdfNxfeoEe2M27LeliPQ_A,Las Famosas de Jose,Las Vegas,4,26,[Mexican:Restaurants],TRUE
business,jeuOVN5ZMX-2kwe51SYf1g,Rubio's Fresh Mexican Grill,Las Vegas,3.5,26,[Mexican:Restaurants],TRUE
business,91ohFfAbLvc7HcI68OHy3w,Company American Bistro,Las Vegas,3.5,26,[American (New):Restaurants],FALSE
business,K9rlhLtpGjpzcVqZ3qxmug,PT's,Las Vegas,3,26,[Bars:Pubs:Nightlife:American (New):Sports Bars:Restaurants],TRUE
business,rYUSp2-7ErGJGi-MSh_H4g,La Cosina Mexican Restaurant,Las Vegas,3.5,26,[Mexican:Restaurants],FALSE
business,WlOCinE4LBkXgAIvP-D55A,House of Vino,Las Vegas,3.5,26,[Food:Beer: Wine & Spirits:Delis:Restaurants],TRUE
business,PbU5sHd2KziM-LZ5dU6sFQ,Home Team Sports,Las Vegas,2,26,[Sandwiches:Bars:Restaurants:Sports Bars:Nightlife],TRUE
business,_50NM_YcjphNZnkc9UiKOA,The Taco Spot,Las Vegas,3.5,26,[Mexican:Restaurants],FALSE
business,RW0rGTdFMNJLWZlN2ibxmg,Algobertos,Las Vegas,4,26,[Mexican:Restaurants],TRUE
business,1ZyWPSnj0wZmZ8SogGrWMA,Mo's Race Day Cafe,Las Vegas,4,26,[American (Traditional):Cafes:Restaurants],TRUE
business,kqdH0qFX3WGsCa-8UxHkcg,Don Tortaco Mexican Grill,Las Vegas,3.5,26,[Mexican:Restaurants],TRUE
business,qKvkpUoDuYIwPNuldwzUtg,Chieti Coffee & Roasting,Las Vegas,4,26,[Bakeries:Food:Delis:Cafes:Restaurants],TRUE
business,HPDhf68IVvvO7nX0iUVlxg,Anthony's New York Pizza & Deli,Las Vegas,4.5,26,[Delis:Pizza:Restaurants],TRUE
business,wzK3QuhmrRrx6D0fRGjRZw,China One,Las Vegas,3.5,26,[Chinese:Restaurants],TRUE
business,CwGTrRzG6l_ExJeazxzyKA,Tacos N' Ritas,Las Vegas,3.5,26,[Mexican:Restaurants],TRUE
business,MCS_VDkcxPRWcZ7kl_c39Q,Sunnys Chicken & Fish,Las Vegas,4,26,[Southern:Chicken Wings:Restaurants],TRUE
business,vDeUfhKqA3yAEARq_a6dPA,Southern Style Eatery,Las Vegas,3.5,26,[Seafood:Southern:Restaurants],TRUE
business,0IV5L36XeQShzWiUhom9bQ,Kabob Factory,Las Vegas,4,26,[Afghan:Mediterranean:Restaurants],FALSE
business,kmZI3pih60oVgSGKM2OERQ,Egg Works,Las Vegas,5,26,[American (New):Restaurants],TRUE
business,HY86y34XyAyUJyUXk5E43A,Della's Kitchen,Las Vegas,4,26,[Breakfast & Brunch:American (Traditional):Sandwiches:Restaurants],TRUE
business,AdEFp9zXwOO84mc1OC37aA,Off The Strip Bistro & Bar,Las Vegas,4.5,26,[Steakhouses:American (New):Restaurants],TRUE
business,HxV4JCF-h0Novbbz5doapA,White Cross Drugs,Las Vegas,4,25,[Cafes:Restaurants],FALSE
business,e-eqwMPMDXPYSdwkQbYhSw,Cheng's Express,Las Vegas,2.5,25,[Chinese:Restaurants],FALSE
business,2VGVKzQp0J2vHCICzQnuUQ,Sunset Pizzeria,Las Vegas,4,25,[Pizza:Restaurants],FALSE
business,d6a32QfHpXLdTdTPuR9lMg,The Broiler,Las Vegas,4,25,[Seafood:Steakhouses:Restaurants],TRUE
business,_zAaElgmoy9TFRGtRrwwyg,Fuji Japanese Restaurant,Las Vegas,4,25,[Steakhouses:Japanese:Restaurants],TRUE
business,30D7YdANEhqrR5u5UCeg5g,Papa John's Pizza,Las Vegas,2,25,[Pizza:Restaurants],TRUE
business,qXFAEWRjEgXO3RXOzMAjBg,Thai Vegas,Las Vegas,3.5,25,[Thai:Chinese:Restaurants],FALSE
business,DTrU6WJBnM2CEqz4FqJzMw,Dennys,Las Vegas,2.5,25,[American (Traditional):Diners:Restaurants],TRUE
business,It26ppQsrRas0kORBLxReQ,Crazy Crepes,Las Vegas,3.5,25,[Creperies:Restaurants],TRUE
business,ATlvKv-7gmvHQJdtiC2AxA,Las Palmas Mariachi Restaurant,Las Vegas,3,25,[Mexican:Restaurants],TRUE
business,wetCkf15H70FMjYwQ6s7Sg,Northside Nathan's,Las Vegas,4,25,[Pizza:Restaurants],FALSE
business,wzk5FU5ccZeRduXzbDzcOw,Grape Vegas,Las Vegas,3,25,[Bars:Wine Bars:Mediterranean:Greek:Nightlife:Restaurants],FALSE
business,tirnCFwpur4bdtBizlUAnQ,McDonald's,Las Vegas,2,25,[Burgers:Fast Food:Restaurants],TRUE
business,RCAiM58UdsGl94QA7HeCAQ,Anthony's Coal Fired Pizza,Las Vegas,3,25,[Pizza:Restaurants],FALSE
business,yk9R3XBW6-zqrS3VIhkLFQ,China A GoGo,Las Vegas,4,25,[Chinese:Restaurants],TRUE
business,ywdZzkBb0xl3n9DMGeW21A,El Birotazo,Las Vegas,4,25,[Mexican:Restaurants],TRUE
business,n2hnpyj9aN942TnOkE-ZiA,IHOP,Las Vegas,3.5,25,[Breakfast & Brunch:American (Traditional):Restaurants],TRUE
business,KnXcdnwMl-Xlxp5vJfsDAA,New Day Cafe,Las Vegas,3.5,25,[Breakfast & Brunch:American (Traditional):Restaurants],FALSE
business,lXzqdG775kLcq3yhJkiBCQ,Ron's Steakhouse,Las Vegas,4,25,[Steakhouses:Restaurants],TRUE
business,PrsC4URn7fB56FCIfNemgA,Jammin Jerk Hut,Las Vegas,3,25,[Caribbean:Restaurants],FALSE
business,VK7XhT6wv-mWV6N1IU4xXA,Hunan Jiu Jia,Las Vegas,3,25,[Chinese:Restaurants],TRUE
business,gwqXoAeUcMF0Uk4EKOZE1A,The Grille Inside The Golden Nugget,Las Vegas,3,25,[American (Traditional):Restaurants],TRUE
business,poPl-qFXSzvyOAMBxHO7nA,Sun City Caf̩,Las Vegas,4.5,25,[Breakfast & Brunch:Restaurants],FALSE
business,rPsK-r45WT8zCjSPzUxCKw,Einstein Bros Bagels,Las Vegas,3,25,[Breakfast & Brunch:American (Traditional):Restaurants],TRUE
business,lEXDCPsv92dgmIheehwQnQ,Myung Sung,Las Vegas,4,25,[Food:Do-It-Yourself Food:Korean:Restaurants],TRUE
business,ZV1uiya7_lBfoZoU-FJSMg,Barefoot Bob's Beach Bar & Gaming,Las Vegas,3,25,[Tapas Bars:Bars:Restaurants:Sports Bars:Nightlife],FALSE
business,Rs4GpKd_kFyTeDxE-ZTqWw,Hot Dog On a Stick,Las Vegas,4,25,[Food:Food Delivery Services:American (Traditional):Restaurants],TRUE
business,ki993w9EiPyzCCeqHVHsrA,Mi Ga,Las Vegas,4,25,[Korean:Hawaiian:Restaurants],TRUE
business,uft0J3Wd5JkDOcuqjoNghA,Pork & Beans,Las Vegas,3,25,[Gastropubs:American (New):Fast Food:Restaurants],FALSE
business,fKOI-jyRDRroyB_2dq3cpw,48th and Crepe,Las Vegas,3,25,[Breakfast & Brunch:Restaurants],TRUE
business,clGb_HhvbCjFBTiYXOjdWQ,Cadillac Mexican Kitchen & Tequila Bar,Las Vegas,3,25,[Bars:Restaurants:Mexican:Sports Bars:Nightlife],TRUE
business,hSMDtxfFtfBmrHx7d-3Eeg,The Charcoal Room,Las Vegas,4.5,25,[Steakhouses:Restaurants],TRUE
business,IoLpMyOXR73OlQnjjPUA-A,Caspian Persian Cuisine,Las Vegas,3.5,25,[Bakeries:Food:Persian/Iranian:Beer: Wine & Spirits:Restaurants],TRUE
business,PTbikfcSHR1dTze0EJQMlA,Gianna's Pizza,Las Vegas,4,24,[Pizza:Restaurants],TRUE
business,FkXmvdpccuMFfNI6zgmXEA,El Pollo Loco,Las Vegas,3,24,[Fast Food:Mexican:Restaurants],TRUE
business,CHhYILNXTM3DIhmnpXlB3Q,Chopstix Express,Las Vegas,2.5,24,[Chinese:Restaurants],TRUE
business,0jkZZRywo3wlmZcuCFbSEg,Macayo Vegas,Las Vegas,3.5,24,[Mexican:Restaurants],TRUE
business,6P3SsceAMT39CBlo0upqHQ,Mad Matty's Bar & Grille,Las Vegas,3.5,24,[Bars:American (New):Nightlife:Restaurants],TRUE
business,83Rh3GZ6YX1Xgd50mxxY8g,Chuck E Cheese's,Las Vegas,3.5,24,[Pizza:Restaurants],TRUE
business,5oaHZw1g-Rbiianma5zU5g,PT's,Las Vegas,3.5,24,[Bars:Pubs:Nightlife:American (New):Sports Bars:Restaurants],TRUE
business,b248eH4DPvnWHq3h_BqHVg,Brewske's,Las Vegas,3,24,[Pubs:Bars:American (Traditional):Nightlife:Restaurants],TRUE
business,gXrOoqHL_VDpOzli_DG1VA,Sapporo,Las Vegas,4,24,[Bars:Sushi Bars:Japanese:Nightlife:Lounges:Restaurants],FALSE
business,131oUL1FGLOg0AxbBxCtzg,Greek American Grille,Las Vegas,4,24,[Greek:Mediterranean:Restaurants],FALSE
business,yoKSEePEdwJD4t_Vz5iXVw,Auntie Anne's Pretzels,Las Vegas,3,24,[Food Stands:Restaurants],TRUE
business,A8q8miBWQ5-wgLwuE1L-2Q,Panda Express,Las Vegas,3,24,[Fast Food:Chinese:Restaurants],TRUE
business,FdFyXE6qgDSNGyfVzTsJmA,Bella Panini,Las Vegas,4,24,[Sandwiches:Restaurants],TRUE
business,CMtl40yu6s1vB0bOjP0C_w,Silk Road,Las Vegas,3.5,24,[Seafood:American (New):Restaurants],FALSE
business,bvPrzKDAvEed4tA2bNCsyQ,Cici's Pizza,Las Vegas,3.5,24,[Pizza:Buffets:Restaurants],TRUE
business,7kMvnTWcLjCbSL-cVhveHQ,Baja Fresh,Las Vegas,2.5,24,[Fast Food:Restaurants],TRUE
business,R1g0Q3CGXQsdYa-kgxKLfQ,Tropical Smoothie Cafe,Las Vegas,2.5,24,[Food:Fast Food:Juice Bars & Smoothies:Restaurants],TRUE
business,LbVBhtk7yMVgDAuoiknBFg,Mama D's Pizzeria,Las Vegas,3,24,[Restaurants:Pizza:Italian],FALSE
business,9GMPZ0dRM4HdC16okqcwvA,Kaizen Fusion Roll & Sushi,Las Vegas,3.5,24,[Sushi Bars:Japanese:Restaurants],FALSE
business,hw7B402dB-d3HxdKc8iNQA,Fat Moe's Pizza & Wings,Las Vegas,3,24,[Burgers:Pizza:Salad:Restaurants],TRUE
business,a0dl_Y26iCSTpw3ZONhphg,The Mad Greek Cafe,Las Vegas,3,24,[Cafes:Restaurants],FALSE
business,dM0HMUpW89okNt3MgGJ-lw,Fuel Caf̩,Las Vegas,2.5,24,[Food:Coffee & Tea:Cafes:Restaurants],TRUE
business,YJwtYZ17Dm11H0y9VoudHA,Lobster Chowder Company,Las Vegas,2.5,24,[Seafood:American (New):Restaurants],TRUE
business,l7Tp6ViqSvJZg9fanT7ptg,Coast 2 Coast Food Truck,Las Vegas,3.5,24,[Food:Delis:Sandwiches:Food Trucks:Restaurants],TRUE
business,mThyP-DoLN3Y4UK7YM9uFg,China One,Las Vegas,3,24,[Chinese:Restaurants],TRUE
business,vPDeCSYSD0XOD7r6XwU6wA,Tropical Smoothie Cafe,Las Vegas,4,24,[Food:Juice Bars & Smoothies:Restaurants:Cafes],TRUE
business,VbiAfJRchFaMYdqylVJB4A,Pick Up Stix,Las Vegas,1.5,24,[Food:Ethnic Food:Specialty Food:American (New):Restaurants],TRUE
business,H8p9e4yYz464awT3P7b1mA,Heraea,Las Vegas,3.5,24,[American (Traditional):American (New):Restaurants],FALSE
business,q5djI4f2VU28yKGp8IQjPQ,Xtreme Sushi & Asian Tapas Bar,Las Vegas,3,24,[Sushi Bars:Restaurants],FALSE
business,1LVq-vrSkNSD0EIIBLnlSw,Oasis Asian Kitchen,Las Vegas,5,24,[Chinese:Restaurants],TRUE
business,00LMJtMir-rfTDOIKFA_jg,Back Room Burger,Las Vegas,3,24,[Burgers:Restaurants],TRUE
business,enZkooanyewGsjkxztL6mw,Zizzy,Las Vegas,4.5,24,[Bars:Cocktail Bars:Nightlife:Korean:Karaoke:Restaurants],TRUE
business,WceTv8Dg_MrODIYHusnI7A,Manila's Best - A Taste of Home,Las Vegas,3.5,24,[Filipino:Restaurants],TRUE
business,7lqiw7SvtscC2U0ImPqDIg,California Pizza Kitchen,Las Vegas,3.5,24,[American (Traditional):Pizza:Restaurants],TRUE
business,J7azgDB3RQOVFHfyVEk5HA,Macayo Vegas,Las Vegas,3.5,23,[Mexican:Restaurants],FALSE
business,DNpz7hPQtIpzInSQIWmVTw,Tony Roma's,Las Vegas,3,23,[Seafood:Steakhouses:American (Traditional):Restaurants],FALSE
business,0lQDOFqEVB1LQhkS2kN1RA,Griddlecakes,Las Vegas,3.5,23,[Breakfast & Brunch:Restaurants],TRUE
business,7hZGtb0Gd3aRcG1VH-Udcw,International House of Pancakes,Las Vegas,3.5,23,[Breakfast & Brunch:Restaurants],TRUE
business,nAfwI6ygLXLH_LGQH9GbmA,Beano's Casino,Las Vegas,3.5,23,[Casinos:Arts & Entertainment:American (Traditional):Chicken Wings:Restaurants],TRUE
business,wAu9-jVLS-ygIPr4t8iCEA,Rubalcabas Taco Shop,Las Vegas,4.5,23,[Mexican:Restaurants],TRUE
business,bj9tSJyT-v51KVekGOG77A,My Buddy's Greek Cafe,Las Vegas,4.5,23,[Greek:Cafes:Restaurants],FALSE
business,a3MCH5E_dgZIv0LzOXIAOA,China Joe's,Las Vegas,3,23,[Chinese:Restaurants],TRUE
business,8RCXoyRDdc96G2mUDkBLRA,International House of Pancakes,Las Vegas,3,23,[American (Traditional):Restaurants],TRUE
business,dD8m0vYjUZbzLBDgbcnU2Q,Timbers - Cheyenne,Las Vegas,4,23,[Bars:American (Traditional):Nightlife:Restaurants],TRUE
business,ODlUjRZ4mgrN93YmZFKPFg,Sonic Drive-In,Las Vegas,3.5,23,[American (Traditional):Fast Food:Restaurants],TRUE
business,KZlUVn6jXSjvmijteNwCvA,McDonald's,Las Vegas,2.5,23,[Burgers:Fast Food:Restaurants],TRUE
business,F15X6NKQiNuFcd5TeFgygg,Denny's,Las Vegas,3,23,[Restaurants],TRUE
business,KhWaq3lGLEUQjwJkMZHG_Q,El Pollo Loco,Las Vegas,2.5,23,[Fast Food:Mexican:Restaurants],TRUE
business,kgW2EyuL8d3vA8mkU89A5w,Timbers - Lake Mead,Las Vegas,3,23,[Bars:American (Traditional):Nightlife:Restaurants],TRUE
business,1lG_Cf7fX2QWDrsRxU2iFA,Lotus Garden Cuisine,Las Vegas,4,23,[Chinese:Restaurants],TRUE
business,VDUWYpwYS-oU2Wxx786StA,El Patron Mexican Restaurant & Oyster Bar,Las Vegas,3.5,23,[Mexican:Restaurants],FALSE
business,jRm3L5uMHBhG-tdtsvfyUA,L & L Hawaiian Barbecue,Las Vegas,3,23,[Hawaiian:Restaurants],TRUE
business,pULc8-D98CrVhLciNJzJEQ,Pizza Hut,Las Vegas,2,23,[Pizza:Chicken Wings:Restaurants],TRUE
business,KrpzkbFvCTcM7fPVZN7h1w,Dragon Wok,Las Vegas,3,23,[Chinese:Restaurants],TRUE
business,hYDLAZBDpbSKtTyFrnVv_A,City Centre Cafe,Las Vegas,3.5,23,[Cafes:Sandwiches:Restaurants],TRUE
business,3Onaz69D-ygoTsWROE1u3Q,Roberto's Taco Shop,Las Vegas,2.5,23,[Fast Food:Mexican:Restaurants],TRUE
business,NbqbD0vR84L3VN59J41ePg,Sunset Grill,Las Vegas,3.5,23,[American (New):Restaurants],TRUE
